Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	48896.66880895321	46123.878723270594	44832.114669061215	44676.46001329032	44242.79937800314	44167.62233923737	43672.079718219524	43564.67578219697	43660.40211292281
Inf	29278.496508545777	27209.040255945736	26210.489320492015	25674.364753554397	25450.028958962503	25373.2929730786	25303.954188514064	25167.921688295846	25068.089337495625
Inf	22914.554698264776	20161.11453121049	19475.67875492093	18915.229117682826	18648.085260151314	18507.505032787554	18436.303690913537	18370.41476169319	18322.545898860764
Inf	19648.07033287703	16989.3210108815	16153.548773246262	15612.848904024455	15410.660246008942	15259.733784740796	15180.07821954536	15102.796867272426	15057.766095873494
Inf	17984.755301816025	14833.982902588356	13984.016264241536	13614.661295792625	13362.691150540437	13210.324999614795	13147.674989787796	13048.84641476632	12951.14180506442
Inf	16945.047787299936	13536.322162368779	12653.629095457409	12222.257934332094	12021.990863401537	11820.072221062403	11763.784270170407	11646.125871546863	11576.915765486396
Inf	16365.476521823968	12745.99409696532	11641.875641149902	11255.201117844283	10981.459954584985	10840.693543157455	10729.761411600288	10600.318493404855	10543.421614082963
Inf	16234.563789573263	12111.860320035312	11014.742194140877	10584.860445284456	10210.5479155891	10150.700918318165	9909.636113033983	9936.342131264735	9769.542939691877
Inf	16219.232613788678	11646.444560898186	10452.559343563526	9993.148150186698	9720.870498189197	9413.796757250511	9277.632890275298	9325.881673693446	9123.5837686758
Inf	16561.124562571014	11241.506246280718	10007.679360813405	9520.285032685602	9231.788916313213	9037.17636296417	8921.123076466767	8780.053823765218	8744.25230389544
Inf	17175.11940462717	11009.445530355733	9674.607757793123	9246.798769840072	8794.193933462304	8734.21639686621	8467.662194696442	8378.29128032412	8286.852725763167
Inf	18080.01382751353	10779.642853270196	9482.595471458839	8859.103916804354	8508.618664241449	8315.83923356341	8180.954500225629	8069.163026894724	8009.197484924554
Inf	19279.833972461125	10672.199305484482	9264.139910199907	8608.637941868894	8374.842138198968	8069.212761275056	7873.118797599775	7810.0837685648185	7683.651615237529
Inf	21102.90185112798	10589.351991623105	9054.963120597542	8472.236232747166	8011.937811522709	7866.164086413496	7655.793332872317	7550.372557436735	7455.457823858145
Inf	23591.759167471053	10610.967252247328	8928.11694943574	8271.960344246727	7972.715985838365	7630.290105171687	7481.365212374308	7353.236804060516	7252.195378634051
Inf	27410.664230953145	10678.034142194138	8817.831455255024	8125.117208646736	7697.429899600382	7447.289169734105	7323.123270637905	7199.625524274693	7126.615820355716
Inf	33530.78402740549	10725.943238250724	8724.161262403271	8029.666624909912	7606.099899970336	7361.555802303275	7173.067985485804	7084.606938245467	6966.633769865301
Inf	45386.48490038578	10808.669342947744	8707.543193177022	7909.360141738676	7455.055892547652	7202.990037439113	7058.017084349216	6919.043443699206	6846.06180961669
Inf	77233.98443834884	10989.625875950647	8714.540411915983	7874.710179285203	7443.644886766605	7119.452538472659	6935.754443300673	6805.454053052968	6714.3800395657345
Inf	5117516.773103623	11191.513925413949	8703.958020052929	7785.849334586324	7283.029219474207	7038.213880752759	6843.5133325868	6706.067816937214	6611.830865165416
Inf	Inf	11408.588998141966	8702.421653284448	7756.398401000819	7245.7926199212325	6936.884998080959	6761.660234983059	6624.373082977246	6529.506372736983
Inf	Inf	11684.046323888097	8693.004627698294	7705.414895326154	7198.416907534467	6861.3715262328105	6690.785215464459	6546.723648571092	6433.420789716255
Inf	Inf	12009.937260370545	8725.671660397478	7675.284192333438	7147.373378086768	6809.406043684406	6608.751195601212	6492.577070506928	6356.455705949958
Inf	Inf	12386.57925682686	8763.897285406292	7665.596392827261	7118.6226062484275	6786.486136354688	6565.228140697072	6417.715033707718	6301.193605896654
Inf	Inf	12857.446256902158	8840.50533133944	7648.998736559372	7099.438376884715	6723.95952030203	6506.952770436084	6372.64129510794	6265.225500795199
Inf	Inf	13355.74865139017	8907.335632491197	7637.006680077142	7062.380423367637	6677.959359504456	6463.228123747026	6310.266433965035	6191.565377361144
Inf	Inf	13980.058712593289	9019.7627821094	7656.379967639848	7036.736394039616	6699.696807748158	6418.436895711609	6253.849660232629	6139.164197801197
Inf	Inf	14688.237288087676	9116.944579249326	7692.668661325549	7024.7612847159	6667.636945700235	6383.862285585168	6218.429878463184	6102.605142014643
Inf	Inf	15517.879785558447	9220.701435198938	7712.010534900468	7015.170814666908	6620.526127131196	6354.775422043746	6187.97917237611	6059.73582653689
Inf	Inf	16526.878751214248	9329.425764039386	7740.451942406156	7009.000077604676	6628.227069130458	6324.775182228545	6159.5694206169765	6024.398661450355
Inf	Inf	17787.784467478097	9477.506985035161	7781.28037608487	7039.9165361633095	6594.928958280099	6310.5696909528115	6141.179904325779	5992.731596520655
Inf	Inf	19288.015420554577	9659.386238785013	7816.12994276075	7043.073878016561	6586.73652774736	6282.854836731257	6101.043971246755	5974.210549148526
Inf	Inf	21157.62982727937	9842.803985650698	7891.170760248361	7046.280418090305	6595.034399384169	6272.801148506207	6089.540716893746	5934.337825624433
Inf	Inf	23640.992592518094	10027.97127110962	7938.372906918124	7070.12500868148	6579.7724883354795	6259.922689383298	6068.581022496964	5924.736027984519
Inf	Inf	27120.837751244657	10236.289296463556	7999.600921467123	7079.819416973243	6591.126591857267	6260.549863177994	6049.848658575371	5904.615297024276
Inf	Inf	32151.97867536723	10465.38117269565	8063.4060017777165	7105.390319376288	6601.655714610636	6249.8604763420935	6038.2377673385345	5877.684573033082
Inf	Inf	39777.81964647771	10734.816780368987	8133.359662999563	7129.07097659449	6600.277362216654	6242.705642343946	6029.762953782721	5875.762437283836
