Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	47232.44858330949	44607.55443717245	43782.35966027511	43227.72140183119	43048.33849053656	42597.23322154732	42564.34298270573	42550.31866795793	42529.093384319865
Inf	27882.251055312474	25404.050518797932	24873.341299179257	24327.727058989014	24177.943604323635	23785.48453794805	24095.392969360513	24021.978037553323	23644.15085017401
Inf	20888.63960279528	18967.91291941853	18134.899551085004	17784.775561808463	17614.652875422315	17441.155444633503	17221.62953729858	17168.55829806072	17120.93895645162
Inf	17616.09382812967	15423.794174103694	14782.425927029868	14429.22718286463	14251.181430720972	14076.576139957682	14007.967977894634	13834.62791580798	13786.315950025093
Inf	15683.13551949904	13447.588867910763	12749.292525391169	12375.56724081258	12133.900313562173	12008.536461002233	11928.77396541517	11867.838074318737	11825.7765362947
Inf	14330.484735939623	11956.912519960366	11367.025025360179	10972.112273555678	10722.026599151983	10606.636958456033	10506.210439700728	10445.850878027086	10401.476340948488
Inf	13765.711023099433	11017.050033002708	10359.100887711851	9953.488726987878	9695.323647378513	9574.283650860008	9492.754250394919	9411.167432569086	9362.492413460666
Inf	13167.608414206266	10231.86376858927	9517.684182170335	9183.795965093406	8910.311673368835	8790.487089170058	8699.026965803247	8576.298314279087	8567.160552562898
Inf	12913.614427238026	9820.483910949195	8936.113471612794	8577.678782279067	8411.876533658518	8279.572122190235	8184.527602369383	8056.269980162312	8005.2387199469795
Inf	12897.235246766506	9429.781831421175	8474.136920064007	8117.03350486851	7904.851087839252	7769.374434573246	7672.992339884192	7537.763199866441	7485.171412418875
Inf	13076.161342894642	9030.605274601705	8192.645375476139	7711.581343210375	7491.720978473037	7347.933872672128	7249.874862195599	7263.423436693299	7145.393607693846
Inf	13394.977476195094	8841.439128220725	7885.098088230825	7457.939393150294	7226.157663822798	7080.909581880059	6978.640559564918	6832.999615013455	6774.809286485365
Inf	14038.659476755916	8581.94928460575	7625.652338254467	7177.809878269084	6933.491993012377	6778.780556907193	6669.799714953584	6595.893048265482	6515.353085176418
Inf	14896.474827443579	8440.874912917421	7423.445869162892	7010.940670927406	6751.934522164904	6593.222066650182	6405.828019413186	6324.237195833924	6309.5821744710265
Inf	16246.515417432698	8329.64407079427	7265.226551355689	6804.793592332058	6531.631440287478	6357.460388440102	6238.23218296608	6134.329080885406	6067.722987390839
Inf	18319.229789093344	8350.28208942676	7133.359998209648	6620.486440925832	6330.269467091446	6151.900488270097	6080.494622762497	5990.446755693753	5921.060009651072
Inf	21710.469496972008	8275.956003972697	7020.876208633763	6454.481475452042	6207.800119450204	6021.596430731037	5895.799695579119	5808.110088550734	5736.187954953755
Inf	28142.996064497784	8304.761813474639	6910.929431974149	6326.799715003829	6061.753806036112	5920.0121916111175	5788.637597299989	5694.189925963194	5622.748538712853
Inf	45310.53918005013	8306.123529679584	6799.664264299761	6226.355471335735	5936.375637386954	5779.156905322787	5686.927693479214	5592.610341931697	5518.831874722774
Inf	1194444.832254766	8342.327582129821	6775.341556420492	6200.235383247138	5842.499226503944	5652.841676245607	5574.893732905418	5454.763477966161	5381.478959308599
Inf	Inf	8456.057047495267	6710.652774863988	6101.925759857441	5772.530863865096	5565.5113016408495	5434.634600440955	5337.392490888767	5313.4128243776295
Inf	Inf	8545.077067466449	6664.390847403805	6050.888899089193	5724.561749368352	5494.667030583906	5354.687336506365	5254.658982388315	5178.119357251701
Inf	Inf	8720.419623993308	6635.848669895946	5977.4407994037465	5655.220987817598	5459.686707365326	5289.344160865333	5185.679972498149	5106.354698495627
Inf	Inf	8881.743066865793	6659.451879974391	5970.051842916976	5582.415520148421	5380.005784222335	5252.80943502014	5102.901651494577	5038.785784489967
Inf	Inf	9119.796561277713	6648.37615105598	5921.33274407363	5548.127112292792	5322.699649898049	5176.42967783543	5080.9614068955625	4963.232675286778
Inf	Inf	9361.793616442566	6651.291442138212	5880.439001839352	5488.451194981016	5259.197542696537	5120.546119680768	5021.818162919402	4904.038441711255
Inf	Inf	9694.039540737462	6705.746663978331	5847.770216845672	5484.396175517102	5218.610284709439	5061.254511661086	4958.802000946213	4882.340725941652
Inf	Inf	10078.943797789507	6726.819651778861	5825.495948035884	5439.465964848828	5178.117002705355	5006.161300980817	4901.392399795377	4820.523408072501
Inf	Inf	10507.894945399024	6759.966288818388	5845.619138684811	5404.185583252433	5131.613356122541	4958.52587143539	4850.626783832385	4767.732484323307
Inf	Inf	11030.36126650331	6798.318463738024	5833.876687300976	5374.504168351148	5131.685709548929	4927.362549732016	4802.122390792157	4718.293010968397
Inf	Inf	11722.359130476498	6887.0232561813145	5825.555095191628	5348.411352503257	5093.155153147489	4921.362819057461	4795.519693079509	4672.8746934092505
Inf	Inf	12538.882137068467	6946.567254168192	5826.15973938202	5326.076951276812	5062.451465916638	4862.022853998665	4756.42550693348	4666.17507286199
Inf	Inf	13567.488570330326	7017.5830576621875	5830.039672057855	5341.8454970556495	5033.510935349112	4829.02470485059	4720.974247223391	4628.378901459713
Inf	Inf	14929.112548031346	7132.0661194844315	5869.311727511742	5326.300722433107	5008.287214739065	4800.407255915618	4673.590589726406	4592.414943636432
Inf	Inf	16765.309899856395	7225.494423310107	5883.045780682837	5316.265312977323	4994.257297805817	4773.791675118546	4642.902170268352	4557.730651608936
Inf	Inf	19390.05427370257	7332.099424892675	5898.427259643448	5283.308696223099	4973.462294547901	4751.2603839014955	4617.34325051848	4535.959693856665
Inf	Inf	23556.175162841522	7481.592137444797	5922.434488837868	5278.754370962753	4958.9605067034045	4759.062530514081	4592.119186586085	4489.27657356103
