0	178e6	2
.11623925027502142	178097516.3771895	2.001990736771762
41.06414679638204	214243657.98641375	2.8249553885744687
85.51766489434021	256765098.18233597	4.045712091015702
132.01514656780978	303191836.62111473	5.789006961206369
180.75674393850483	351657434.87002516	8.265633674279082
232.0576126650747	399788879.13473344	11.776462863573732
286.1254642002159	444904515.88261783	16.74310363762985
342.91829282619943	484545103.5571949	23.74528339423523
402.09340606210435	517114459.5036704	33.56653481248881
463.1865718234408	542277316.2927123	47.28334666225203
525.9137348618606	560789386.4788531	66.45589603341723
590.2497651965948	573923118.081234	93.42790074157301
656.2599758978275	582979080.4054979	131.71409735684335
723.9315227278381	589070646.4960694	186.50903566336575
793.11557427252	593077846.1746454	265.39375728132944
863.5575311531607	595663026.5914266	379.34569144211235
934.9637596071364	597304338.2304232	544.2062500839374
1007.0612393123547	598333666.2895727	782.8255446173199
1079.629513980218	598973438.8289369	1128.1871400902396
1152.5068503385276	599368528.2960207	1627.9402425805392
1225.582033360812	599611284.2710373	2350.956844352261
1298.7817986252096	599759669.4701785	3396.81138993453
1372.0592162711666	599849650.3356373	4909.485024179374
1445.3847724003574	599903322.8587334	7097.179335410168
1518.7401411596447	599934092.2234591	10260.96586407875
1592.1140658733507	599949903.6568801	14836.213683231726
1665.4997253262707	599955213.7879083	21452.49573540367
1738.8930898370666	599952152.4784515	31020.21752098018
1812.291919396954	599941155.7908893	44855.88934028046
1885.6951757865959	599921235.5224503	64863.282096203984
1959.102706439464	599889972.0074552	93795.39948759411
2032.5151167048919	599843260.1900175	135633.3268127069
2105.933787722894	599774793.2364767	196134.11393171488
2179.3610267233853	599675224.4968942	283623.14111859177
2252.8003609532457	599530899.8426812	410140.1251021195
2326.2570102951295	599321990.5580852	593096.7258750101
2399.738601271907	599019772.9141623	857674.4095085104
2473.2562212801085	598582682.4183542	1240293.7049036657
2546.8259627423986	597950602.2020556	1793634.7148331306
2620.4711814369684	597036603.1818514	2593904.8887121836
2694.2258058195275	595715006.1360638	3751364.849672123
2768.1392084187996	593804137.1014134	5425582.768281656
2842.2834279418985	591041434.3084722	7847561.4680497125
2916.7639875541386	587047552.5809306	11351873.779124347
2991.736336108629	581274695.5532265	16423405.679158956
3067.4313338060847	572932489.653203	23765468.568110116
3144.1958053464623	560882322.603327	34399189.116586246
3222.559220093406	543488821.2500317	49808377.72055954
3303.3473533620822	518418225.9496215	72148324.21172616
3387.8800780749198	482393302.0091881	104531120.64467868
3478.281709934983	431041962.66084576	151311127.15665394
3577.4199532314624	359880306.43250936	217496578.43345162
3683.6489190828884	272653226.00803953	301209305.2143764
3683.6489190828884	101e7	301209305.2143764
3683.761135833762	1010637081.3315682	301521767.0706759
3722.13345181233	1246277230.7235813	427882408.89573866
3763.529683681967	1537721240.110446	616754139.9644767
3806.8439145290313	1873438772.4928555	889118506.9656446
3852.6482708104368	2238042567.1021686	1278915167.6223223
3901.994016089851	2596240306.855217	1831842412.78195
3956.529934370111	2880088980.211059	2604351043.7244744
4018.671219571325	2979644383.4201694	3650744960.10626
4091.011306495675	2768458146.5689526	4969431443.0527525
4150.5630132082815	2398399863.2525434	6019089045.766851
4210.114719920888	1951027612.7683868	6954220682.520752
4267.3582513203955	1525055893.8916118	7707960517.323483
4324.601782719903	1149266731.7330847	8312183645.954671
4381.84531411941	842304594.0046163	8778609982.956871
4439.088845518918	604668429.599317	9128221918.841501
4505.7018199777785	403500416.38741314	9418955854.499378
4563.935697669814	280016521.666537	9596059295.348103
4618.180224858993	197879644.1791131	9713714241.726948
4670.421083763248	141005570.6742201	9795312840.704752
4721.447850480843	100961707.52302772	9852936695.241285
4771.679122194307	72511201.56511502	9894025745.620686
4821.368140136651	52184756.01827434	9923493876.175354
4870.678884940797	37609464.052879356	9944703885.61471
