0	44e3	2
.10904195255048951	44031.133414403936	2.0021580261331247
32.91453836306599	54429.00211623423	2.767857434280583
69.88265110140368	68963.80611398917	3.9802797945803725
107.47286675596575	87466.31135195887	5.7459611416174265
145.3834304604136	110733.76394769283	8.297086552393598
183.65219250610986	139825.33359195187	11.978989345822143
222.36795752859462	175964.54861579815	17.289816409354582
261.6447332847166	220488.0532231331	24.944529825407596
301.6228765572084	274754.4773216243	35.96588516169248
342.4731408760524	339982.0386992284	51.811128204890316
384.4010353835035	416993.7612887922	74.54677808958225
427.6508991793239	505868.0216242797	107.08909233837696
472.5086234391368	605534.0337938037	153.53794253951523
519.2995541122677	713416.2887609174	219.65061767882628
568.3717348822037	825293.7091500536	313.52585652281675
620.0443594061147	935555.4948743333	446.56631103651705
674.5019470577519	1037985.337470821	634.7047693793493
731.6634348482308	1127065.40440124	899.7784184935176
791.155548785259	1199435.3480505552	1271.2704929625625
852.5240932464118	1254662.6199795369	1789.8933417157193
915.527382475577	1294666.2021437893	2515.037352543489
980.1753794322304	1322341.716940797	3536.0410102383703
1046.5493014290769	1340497.2176932844	4986.650447739202
1114.6480570821564	1351405.3393190661	7064.197500687924
1184.347941498667	1356696.768986818	10056.434096373014
1255.4450979352503	1357362.509998091	14380.08395383201
1327.730452728769	1353770.8534652165	20637.1185899028
1401.0581360201131	1345663.3032361525	29697.36115542548
1475.3922690108527	1332105.1809603588	42819.46304867736
1550.840601219403	1311365.8789694926	61827.76897078612
1627.6928833021775	1280702.510046207	89370.48163605803
1706.4871004144284	1236020.6829587459	129295.20355711911
1788.133896194482	1171397.6663336523	187185.36609190493
1874.1432204980827	1078535.720193507	271063.2090157635
1966.9415115550512	946738.1088556856	391862.6994308862
2069.1252315385127	767902.1775809218	559679.9710665724
2175.2080875636643	564556.5654743793	757266.0681989144
2175.2080875636643	101e7	757266.0681989144
2175.31876210615	1010673377.9041231	758066.1681356146
2209.308351124424	1237121872.9468412	1046489.6226820829
2248.0620607459055	1547053295.4798546	1503585.1743173914
2287.9008130455227	1928867316.7209382	2167291.314778102
2328.6277525659493	2389085262.002994	3122439.4552783407
2370.41046221548	2933815602.561507	4493437.445519824
2413.4868007961095	3564352113.3968463	6456489.661773656
2458.139975411415	4274009893.5355425	9259461.702441916
2504.695441281401	5045369124.41288	13250379.3183334
2553.5076316959917	5848899914.814815	18918585.40480995
2604.915249074167	6644277996.596657	26953015.452259436
2659.1425657763048	7385431834.100708	38317349.747819796
2716.164239204327	8029499033.94969	54333808.13071726
2775.650943254973	8547539849.486191	76781122.39606547
2837.1530809941355	8931140995.351543	108086627.15640491
2900.4251951931624	9189155187.280146	151750198.23784274
2965.5300227428843	9337182065.259163	213017288.34521222
3032.688179447568	9388271615.101477	299746182.59558225
3102.1333156733663	9348049861.771656	423552826.54964024
3174.0929580111997	9212275865.009766	601425592.5853543
3248.874007343758	8964782130.270857	858042210.2980739
3327.033827582772	8574851738.477247	1229120839.251688
3409.6422662588743	7993830741.2619705	1766119142.392364
3498.677941203517	7152534478.096045	2541583189.3157754
3597.347862077032	5972192591.324287	3644939766.607798
3705.4946950927347	4492208516.324909	5069287114.404282
3808.661504471482	3108061308.0779724	6458219325.168493
3900.0613217717228	2073601270.6724653	7546636945.653459
3980.2249838544076	1378612123.3927372	8312546039.372957
4050.2330176167256	933849085.05925	8823488075.347525
4112.96775777173	645418817.6923091	9166882682.96443
4171.135587217304	452247248.65667725	9404021505.189268
4226.370493845715	319777412.03467053	9571017603.179754
4279.634507028942	227519519.0414282	9690044013.103413
4331.530607285009	162591778.05396456	9775521332.223454
4382.457185319306	116561764.70015219	9837199918.554722
4432.687227317997	83756806.95194961	9881840573.159208
4482.4124900132465	60287157.293573275	9914209990.482672
4531.769953930694	43448698.36763726	9937706749.97035
4580.858573416652	31342511.859248705	9954772300.411837
4629.750353831565	22625111.169370126	9967169332.726597
4678.4979256165625	16340657.521571992	9976174644.70724
4727.139854277493	11806258.637451993	9982714963.456944
4775.704431495989	8532494.600679213	9987463718.285631
4824.212416609272	6167779.4917214215	9990910557.128452
4872.6790360499635	4459099.345885859	9993411563.367748
4921.1154493791155	3224137.250695507	9995225665.090202
4969.529827414292	2331390.9580999007	9996541094.079765
5017.928146121552	1685941.3142831926	9997494639.026743
5066.314771298687	1219238.3513235862	9998185663.96806
5114.692888925969	881756.163486331	9998686316.682817
5163.06482158903	637702.9064678252	9999048961.305801
5211.432260828538	461206.6608010188	9999311587.962254
5259.79643751611	333563.1309962667	9999501748.168884
5308.15824660603	241248.35564640685	9999639416.2576
5356.518338353298	174483.14378796442	9999739068.794498
5404.877184928242	126195.71905396349	9999811194.917635
5453.23512900138	91271.93115675499	9999863392.792086
5501.592419144381	66013.2210128883	9999901165.23516
5549.9492355965995	47744.72345439429	9999928496.808739
5598.305709005939	34531.89414830648	9999948272.246151
5646.661934047097	24975.59399534628	9999962579.73616
5695.017979313882	18063.901013034756	9999972930.684614
5743.37389449797	13064.941707194204	9999980418.914347
5791.729715600161	9449.385387312243	9999985835.966982
5840.085468711426	6834.390006111944	9999989754.594961
5888.441172754005	4943.06173852672	9999992589.20935
5936.796841475249	3575.1343655589453	9999994639.637383
5985.1524848933905	2585.7631581468404	9999996122.79412
6033.508110355787	1870.1874852572623	9999997195.603909
6081.863723312382	1352.6379527955855	9999997971.587568
6130.2193278921995	978.313402306263	9999998532.864843
6178.574927338962	707.5781987718607	9999998938.838741
6226.930524353995	511.7653574563599	9999999232.478706
6275.286121381774	370.1411076363959	9999999444.8663
6323.641720868294	267.7094770790875	9999999598.483742
6371.997325520055	193.62443066433275	9999999709.592854
6420.3529385912225	140.04142957745597	9999999789.956001
6468.7085642267	101.2868067410565	9999999848.080952
6517.0642079027775	73.25700679248304	9999999890.121357
6565.41987700549	52.98407852224874	9999999920.528107
6613.775581613169	38.32141154564674	9999999942.520481
6662.131335563615	27.71644118632361	9999999958.426935
6710.487157918577	20.046254261759252	9999999969.9316
6758.8430749838235	14.498688776779526	9999999978.252571
6807.199123092274	10.486337690556459	9999999984.270864
6855.5553524509805	7.584350991571762	9999999988.623701
6903.9118324573965	5.485450216565034	9999999991.771965
6952.268659045141	3.9673920994666165	9999999994.048998
7000.625964838434	2.869436219835865	9999999995.695898
7048.983933187556	2.075324914453226	9999999996.887045
7097.342817571904	1.5009732703528083	9999999997.74856
7145.702968413711	1.0855657474219282	9999999998.371664
7194.0648701367745	.7851166913744929	9999999998.822332
7242.429192369592	.5678128885056952	9999999999.148285
7290.796860679312	.41064500602276405	9999999999.384035
7339.169154247699	.2969712361731981	9999999999.554544
7387.54784069491	.21475516926024557	9999999999.677868
7435.935362053139	.1552913117738086	9999999999.767063
7484.335091070719	.11228330041134832	9999999999.831575
7532.751684007454	.0811772081733687	9999999999.878235
7581.19156542148	.058679349277620085	9999999999.911982
7629.6635927713605	.04240752539004965	9999999999.936388
7678.179964586975	.03063878517339879	9999999999.95404
7726.75745595198	.022126988506842235	9999999999.96681
7775.419089005776	.01597085800857167	9999999999.976044
7824.1963727138955	.011518546329793407	9999999999.982721
7873.132271541032	.008298614102142395	9999999999.98755
7922.285078963053	.005970109800706677	9999999999.991045
7971.733365176285	.004286465195434907	9999999999.99357
8021.582118360446	.0030693826337836795	9999999999.995396
8071.970081907535	.0021899479991506557	9999999999.996716
8123.078092584794	.0015549679055131614	9999999999.997667
8175.1379699201125	.00109708274398249	9999999999.998354
8228.441289067514	.0007676076049050677	9999999999.998848
8283.347363596124	.000531343771902981	9999999999.999203
8340.29016717453	.0003628153449462373	9999999999.999456
8399.78480571995	.00024354020581366444	9999999999.999636
8462.435335450376	.0001600564341477686	9999999999.99976
8528.946849020751	.00010250419720572704	9999999999.999846
8600.145581475887	6361690316797627e-20	9999999999.999905
8677.011480363613	3801152319915411e-20	9999999999.999943
8760.728820988545	21693311854079575e-21	9999999999.999968
8852.762883429048	11709677498391667e-21	9999999999.99998
8954.975595230851	5904252685595755e-21	9999999999.99999
9069.802303493572	2736064307750202e-21	9999999999.999996
9200.529337536917	11401045575088777e-22	1e10
9351.74617135619	4145028097532715e-22	1e10
9530.115839231845	12604606032326885e-23	1e10
9745.756683953656	30317073896847186e-24	1e10
10014.84954738977	558873455102921e-23	1e10
10364.599668918429	11243136675765546e-25	1e10
10839.454201781167	8919559607216054e-25	1e10
11464.424387642654	3932453660786314e-24	1e10
11927.743964348883	27003245978252026e-25	1e10
12391.063541055113	18542501864247766e-25	1e10
12854.383117761343	1273270538151382e-24	1e10
13317.702694467573	8743253069049143e-25	1e10
13781.022271173802	6003788820907018e-25	1e10
14244.341847880032	41226623456261434e-26	1e10
14955.734653506253	4160627240395695e-24	1e10
15402.194919760865	23128175607781753e-25	1e10
15848.655186015476	12856535229854305e-25	1e10
16295.115452270087	7146715803250506e-25	1e10
16741.5757185247	3972730277581187e-25	1e10
17188.035984779308	22083690317210654e-26	1e10
17634.496251033917	12275924715518527e-26	1e10
18508.632178648553	4624879570524154e-24	1e10
18927.345888778615	18274537359644634e-25	1e10
19346.059598908676	722091701235812e-24	1e10
19764.773309038737	2853240083358026e-25	1e10
20183.4870191688	11274162214228815e-26	1e10
20602.20072929886	4454820832432439e-26	1e10
21020.91443942892	17602575049015604e-27	1e10
22237.052531027337	5421510248744903e-24	1e10
22613.45837748099	1349767980082051e-24	1e10
22989.864223934645	3360454036726365e-25	1e10
23366.2700703883	8366364812020473e-26	1e10
23742.675916841952	2082934609514886e-26	1e10
24119.081763295606	51857846089634874e-28	1e10
24495.48760974926	12910804730843536e-28	1e10
26394.92066349517	6606542943047817e-24	1e10
26743.477365377526	13190608264092139e-25	1e10
27092.034067259883	26336337760406223e-26	1e10
27440.59076914224	5258307067751711e-26	1e10
27789.147471024597	10498723653345526e-27	1e10
28137.704172906953	20961727211653113e-28	1e10
28486.26087478931	4185213576468771e-28	1e10
30787.376166830567	7103226960046125e-24	1e10
31198.89958835866	25772797055335508e-25	1e10
31610.423009886756	9351201528427669e-25	1e10
32021.94643141485	33929173398415794e-26	1e10
32433.469852942944	1231059777719653e-25	1e10
